2.100620180265277526e+00,3.761103888664258488e+00,1.200340533086550199e+00,2.553496153611250374e+00
1.925246545195415715e+00,3.863496639036574809e+00,1.627828547665819414e+00,2.571078008411752158e+00
2.201279533450313242e+00,4.236460892708549864e+00,1.419363070895856227e+00,3.254780572844790498e+00
1.695658927357142520e+00,4.609941464367904196e+00,1.171823096647098605e+00,3.234664312710582745e+00
1.387320388713716213e+00,4.044516085743334877e+00,1.458472861627764017e+00,3.033000741272098733e+00
1.757094706772160730e+00,4.322557320589757168e+00,1.424413564150488254e+00,2.667342339226603798e+00
1.463714694272917116e+00,4.193432545647453935e+00,7.555636692801263044e-01,2.662985897947535818e+00
1.625183876810508687e+00,3.912938627874417374e+00,1.353188506903864052e+00,2.898152794713059421e+00
2.089424205855156647e+00,4.211767122340782876e+00,1.291696565370493932e+00,3.209182756982634999e+00
1.925754583658537022e+00,4.045752157824568762e+00,1.164829108645781375e+00,2.953458719136289101e+00
1.316864458370457847e+00,4.028709422111145244e+00,1.485247676156707719e+00,2.646154459306968576e+00
1.512506385574146073e+00,3.645357545781947373e+00,1.099267887528255550e+00,2.709437207855356800e+00
1.667678425982813017e+00,3.696864648188069147e+00,1.944662761222226699e+00,3.471987829826494565e+00
1.713314054789461194e+00,3.929853055289365571e+00,1.228359848086352901e+00,3.203878769856565611e+00
1.771096048235426546e+00,3.910242193274677813e+00,1.408332076231829655e+00,2.752412278760218989e+00
1.825040832710519423e+00,4.430352945976741452e+00,1.220722280909723789e+00,2.437541949793684104e+00
1.796987000966124404e+00,3.506713875070023967e+00,1.152398340346244110e+00,3.113243480253416795e+00
1.186394404631402333e+00,4.323812954696825805e+00,9.564593557381284583e-01,2.543132422375958157e+00
1.615934720461500218e+00,4.048419042200754880e+00,1.533557045850103107e+00,2.839896049914096388e+00
1.954219872159399074e+00,3.700529901094514074e+00,1.267588699012256903e+00,2.322171026730865062e+00
1.460127356974367796e+00,4.034377970831465987e+00,1.443718319350550283e+00,3.090123280396905869e+00
1.795980485484539368e+00,4.186604697931786134e+00,1.401026878883787630e+00,2.756747328817350073e+00
1.640326720136297878e+00,3.875601002965198383e+00,8.097727131913113885e-01,2.676876168106990139e+00
1.487587019338496130e+00,4.205849917323606135e+00,1.621564503919163958e+00,2.915933054796719492e+00
1.412913628741247596e+00,4.557047932034848259e+00,7.932517405189459803e-01,2.791423082816786305e+00
1.874352826495423230e+00,4.376372026189891962e+00,1.622767015528191692e+00,3.150238553340166892e+00
8.880308854570032606e-01,4.430578774367839756e+00,1.327381527673214379e+00,3.341222315811411381e+00
1.615950335462966958e+00,3.789567993784735300e+00,1.618877520590539687e+00,3.133700881671633187e+00
2.127410465507066917e+00,3.958845610169611895e+00,1.709514926820715042e+00,3.039402951906179151e+00
1.621275287616594341e+00,3.437066188451807669e+00,1.259345738440065698e+00,2.737388505384255488e+00
1.891150234942543973e+00,3.887450016182958379e+00,1.324851441707285415e+00,2.415450066516485528e+00
2.053276505475539970e+00,4.082601684574598266e+00,1.434851347097633623e+00,1.913431021757458161e+00
1.485551498490665256e+00,3.860378385678997493e+00,1.415206158806493031e+00,2.926564285908313412e+00
1.533948434758169999e+00,3.792625946757583133e+00,9.949338864019041662e-01,2.748970448486429241e+00
1.610807731843343582e+00,3.854117046541260638e+00,9.320365598603754798e-01,2.569058958867591169e+00
1.478274034006051396e+00,3.994532387104626103e+00,1.791892811754866477e+00,2.711679133856390145e+00
1.613463177348217537e+00,4.094912661339574989e+00,1.168261862410886032e+00,2.795660752233338098e+00
1.493327242882327877e+00,4.098261430242734704e+00,5.839631371301899909e-01,2.532477956059402846e+00
1.556536995433374093e+00,3.830782400153146749e+00,1.700466891451412277e+00,3.134230496661033261e+00
2.045151286582887806e+00,3.918804998441751675e+00,6.144245485813147889e-01,2.915176549541571571e+00
1.574544398609361240e+00,4.083735792776537643e+00,1.318253210819589905e+00,3.081210668128249175e+00
1.631753905520111347e+00,4.206896759875759173e+00,1.095379901900582986e+00,2.417955769869699179e+00
1.633038811455463257e+00,3.354296460138520342e+00,1.850994981940938366e+00,2.563437488450269086e+00
1.644668265596984869e+00,4.177390285242136514e+00,1.568950744189845370e+00,2.690695248132089823e+00
1.387790421127636842e+00,3.655820385152532381e+00,1.330522003690207011e+00,2.892847690636131563e+00
1.337778250320242446e+00,3.578199394350129126e+00,1.558636083666328664e+00,2.273013868180090213e+00
1.400380580142703391e+00,4.483832924978394807e+00,1.076765462766604564e+00,2.215269630719324923e+00
1.479474193520825764e+00,3.432940944756946333e+00,1.406459790804696297e+00,1.729910735198988636e+00
1.968186106805460689e+00,4.036135740929228888e+00,1.918241845910181986e+00,2.690976308630361302e+00
1.847516057765782982e+00,3.191451298088169075e+00,1.265894503675879079e+00,2.805893768106217045e+00
1.680124702096955636e+00,4.075523668244556141e+00,1.412049739578663088e+00,2.781979369606527364e+00
1.130613868504697361e+00,3.752798045043801878e+00,1.439017179096830912e+00,2.497895921784013762e+00
1.404939542513782724e+00,3.908893680374905699e+00,1.169793689375307366e+00,2.429912047568507649e+00
1.923519268988663100e+00,3.364363007458738508e+00,1.726445856612644825e+00,2.989477371028440356e+00
1.109274794129344155e+00,3.468602455217901781e+00,1.230419008559551219e+00,3.122956501774319271e+00
1.526078260196147562e+00,3.363105338012542855e+00,1.570000564181458058e+00,3.140115420068762209e+00
1.455530413645347965e+00,3.671100054125224332e+00,1.185728730190009905e+00,2.018396037965507706e+00
2.136376093874847726e+00,3.693606428546678533e+00,1.424012981976072512e+00,2.530880399498605993e+00
1.484570107866015842e+00,3.617452340666790445e+00,1.152955899548422813e+00,2.689706220896241451e+00
1.713416394906453810e+00,4.354667983469695081e+00,1.447896316214567047e+00,2.937562906159040921e+00
1.846473693798105664e+00,3.989799130492208246e+00,1.327829952455078288e+00,1.566871275315467438e+00
1.273281941196924283e+00,4.229049767464863052e+00,1.442610378157465956e+00,2.217122856489878835e+00
1.703233734888234485e+00,3.881419335058694742e+00,7.967516652718366066e-01,2.620085173231996745e+00
1.790301600366879242e+00,3.846527447475784900e+00,1.144707000987520207e+00,2.141218438266373703e+00
1.989449994922717124e+00,3.779356572950989257e+00,1.230409539007311981e+00,2.568868895579448530e+00
1.883875952555110311e+00,3.849591468615576328e+00,1.273772901205064034e+00,2.749543856138795928e+00
2.050172730248089881e+00,3.844381200541513000e+00,1.355110530819933823e+00,2.188146388827909128e+00
2.049818268559755907e+00,3.159269313644001542e+00,1.684624947339293577e+00,2.309499200256923679e+00
8.863974072975797647e-01,3.210947416129121379e+00,1.509069134270430101e+00,3.153880940774478780e+00
1.837662095102364779e+00,3.397315564986310932e+00,1.673959335730931031e+00,2.417571837342526564e+00
1.360675008549764975e+00,3.588532532210519488e+00,1.296897120629992850e+00,1.985907900461460152e+00
1.670376049983215427e+00,3.359411563506731202e+00,1.091147381302479014e+00,3.238520892054394640e+00
1.356487468959349574e+00,3.606523899583159665e+00,1.402397436340560910e+00,2.483023740447709571e+00
1.298679900197881043e+00,3.968004891217606023e+00,1.410025156843658145e+00,2.674385075114622534e+00
1.141018424481663907e+00,2.829619472012573578e+00,1.981496508754292840e+00,3.234538437267956645e+00
1.870614528920463648e+00,3.308043236589381042e+00,1.664794381841596893e+00,2.280137922285817353e+00
1.195468303604910965e+00,3.321072898271649976e+00,1.786066818034635295e+00,2.701913344583234178e+00
1.682807970631198247e+00,3.876640096976851080e+00,1.407541706063352827e+00,2.573597007943273063e+00
1.480459285261088720e+00,3.745017088409416939e+00,1.425018317024474124e+00,2.448861837145864140e+00
1.505418019983219891e+00,3.738321114187922234e+00,1.451964431466223004e+00,2.444039882951213105e+00
1.951071382868526216e+00,3.759679464933294302e+00,1.720464014172031320e+00,1.886264138425198800e+00
1.732985520815280012e+00,3.305285207391550628e+00,1.781603387800632099e+00,2.473807688996638277e+00
1.204793478360696612e+00,3.803566691644621578e+00,1.613689633820064140e+00,2.367488393693115256e+00
1.106170947943351024e+00,3.682401578319424829e+00,1.504484520688359472e+00,2.363612136977436773e+00
2.230116810211792089e+00,3.725230174747329759e+00,1.439478335629208461e+00,2.096543113690085836e+00
1.704257613613763045e+00,3.590213007518024302e+00,1.561160544731159616e+00,1.965389753181084220e+00
2.138620507098219381e+00,4.000898995900984190e+00,1.335468486640919217e+00,2.454827253109811647e+00
1.399019425935976724e+00,3.251007954441920589e+00,1.792958692175905755e+00,1.881951604201986150e+00
1.726071148530847754e+00,3.470784616696119151e+00,1.720552756020322871e+00,2.092926498091425280e+00
1.153548146366987659e+00,3.127586231942777406e+00,1.448765993504038230e+00,2.353495146430641505e+00
1.077556187041357028e+00,3.691424983792056747e+00,1.878276072337123015e+00,2.856697051455413305e+00
1.621863779872875000e+00,3.519862956895579487e+00,1.464549740786650123e+00,2.974195184588731777e+00
1.361556172338956872e+00,3.165918242850263908e+00,1.554685251007323243e+00,2.893259458598087086e+00
1.633193494037908922e+00,3.704653147743349528e+00,1.263843078136825282e+00,2.770718938841715051e+00
1.195774190778370549e+00,3.421267532398848399e+00,1.564182492806933888e+00,2.288138437851830354e+00
1.424542976426077079e+00,3.593187959182547964e+00,1.613107199102145506e+00,2.410275542929568804e+00
1.304316596667201900e+00,3.194468998134361915e+00,1.530659316278923043e+00,2.325890558846321010e+00
7.523097683407576897e-01,2.981565497980078305e+00,1.615115219380961253e+00,1.938027890991104174e+00
2.131717565936752656e+00,3.013185782938517576e+00,1.972666989091145906e+00,3.103575470744873943e+00
1.296720554576773488e+00,3.550625086383567552e+00,1.376692788498993236e+00,1.763167260148287951e+00
1.319390258167605801e+00,3.147482193170207943e+00,1.623099852970169454e+00,1.678051242315108382e+00
1.059163007991232863e+00,3.273588986181720895e+00,1.952843343551259991e+00,2.440127203986863336e+00
1.188019893100371593e+00,3.633102561886323301e+00,1.748252266947772471e+00,2.237421177851253162e+00
1.527223448642128112e+00,3.345751308373842381e+00,1.759360746532874442e+00,2.485319775847055546e+00
1.187412140648461900e+00,3.360542257656923937e+00,1.467410860098070202e+00,1.742396527800911255e+00
1.635439378709681701e+00,3.489852039393816607e+00,2.043484483448413158e+00,2.198981308941525548e+00
1.383969891315598666e+00,3.322832913945162669e+00,1.338838894996786433e+00,2.438681467613258214e+00
1.760562937911876347e+00,3.729138290605468864e+00,1.692467030417844631e+00,2.365546202518193031e+00
1.422949825073439367e+00,2.714990460519994819e+00,1.149357721792568565e+00,1.849744481727294554e+00
1.681326653805433002e+00,3.492564916786050411e+00,2.378843623870002588e+00,2.380578150045284502e+00
1.668204618998642141e+00,3.379726893923176156e+00,1.756988272824545838e+00,2.672104246817771589e+00
1.914746974102462085e+00,3.593346657014130585e+00,1.892627759473270999e+00,2.488818849547823842e+00
7.640034564573168208e-01,3.044251258091104528e+00,1.324026324148801725e+00,2.036814874972302292e+00
1.101181492318666688e+00,3.889804178282849190e+00,1.454405727715153862e+00,2.880877066958279720e+00
2.085255933860764799e+00,3.113996210723434022e+00,2.027806970068016135e+00,2.633225944784223671e+00
1.703977493754469830e+00,2.986875529397224671e+00,1.570848599606326612e+00,2.387877417435411154e+00
1.637015474084233313e+00,3.352550642196718389e+00,1.499533612782078418e+00,1.893094729548188582e+00
1.567130155040578288e+00,2.915306607040930587e+00,1.697079976971638038e+00,2.136068461352179426e+00
1.421892539606692152e+00,3.070753341421645466e+00,1.809877771812158143e+00,1.988009698588240060e+00
1.922134727148293587e+00,3.556543410065554855e+00,2.377024074675117227e+00,1.868281601163413574e+00
1.419196237910626879e+00,3.120181069927162820e+00,1.978923100542929303e+00,2.106935412661016027e+00
1.727334102508052194e+00,3.333117964933270727e+00,1.608995147312806795e+00,2.769266965220529286e+00
1.128442360223881558e+00,3.160645200591902793e+00,1.831584779496195248e+00,2.436744157680630796e+00
1.678981210555758219e+00,2.947135823129275689e+00,1.500053186106915293e+00,2.371276520168461133e+00
1.184158597864994666e+00,3.529715990361554923e+00,1.580983231675414435e+00,2.432117881884136246e+00
1.907133980855374666e+00,3.389896682980061193e+00,2.145575374744058017e+00,1.674620139740310432e+00
1.419437771162245454e+00,3.678718262550057627e+00,1.553228126454594404e+00,2.280153836879312390e+00
1.668206173777534218e+00,3.112443478805074104e+00,1.672030694717240307e+00,2.283334127801273983e+00
1.694752724459725801e+00,3.270272455590944816e+00,1.389761274571295502e+00,1.961657913230973271e+00
9.074189435193077413e-01,3.295743194148590405e+00,1.926357814620088149e+00,2.268877513904119958e+00
1.472935761340214311e+00,3.126787209816327184e+00,1.590736681703770028e+00,2.234222871563437796e+00
1.521490961030186329e+00,2.775600723383084389e+00,1.019270536981214059e+00,1.930919548670237518e+00
