4.086084091025202980e+00,1.882650547899623827e+00,4.670368978047563679e+00,4.599887524215219514e+00,1.254130312991238227e+00,1.319695251232670730e+00
4.209843732275587946e+00,2.520251312748796213e+00,4.902595594050091599e+00,4.702983907147899600e+00,9.743109210383837926e-01,1.801332673196246237e+00
4.820548103452911626e+00,2.085758644951257956e+00,4.683066514169124339e+00,4.444258529314954131e+00,1.130964605696970438e+00,1.916771094662543140e+00
4.245028299698618390e+00,2.116509059021498995e+00,5.332388523182942208e+00,4.739259744830768284e+00,1.100757904447214219e+00,1.747398047532530363e+00
4.250891275232527633e+00,2.681850538059701083e+00,4.533617826061503209e+00,4.114980566268614304e+00,1.515121177661722829e+00,1.937250422558373986e+00
4.441478586563250452e+00,2.509269037319820761e+00,4.912478428288890697e+00,4.703406535358924501e+00,8.972069644546767364e-01,1.578295312576682541e+00
4.465930217885679454e+00,2.685610035331124301e+00,5.603694848248884419e+00,4.816165596591146958e+00,1.561704260175260206e+00,1.544333695044258992e+00
4.047127908225644610e+00,2.184740698306201878e+00,4.602496497227972050e+00,4.875066472717310972e+00,1.426353570750535704e+00,1.748346841728063428e+00
4.582722595175773073e+00,2.125370061299104218e+00,4.989064502259985545e+00,4.314313219979955427e+00,1.203530660688223897e+00,1.718598074598033376e+00
3.999482802725093045e+00,2.151754156146429064e+00,4.323073381801235904e+00,4.774019459865825432e+00,1.175929973695076125e+00,1.616918853461921213e+00
4.699322871969438431e+00,2.685960221504772871e+00,4.994466383654214248e+00,4.476099772086788775e+00,1.626494034824700119e+00,1.727118317725438112e+00
4.350093961298935774e+00,2.058183825612210249e+00,5.019192222567363082e+00,4.350681233872558451e+00,1.575709355146552415e+00,1.630645247532229059e+00
4.425326070630452691e+00,2.151008755847667597e+00,5.629769920879755141e+00,4.630005421704157520e+00,1.055004876675286862e+00,1.356198678778029354e+00
4.309847992249087767e+00,2.463442230656776033e+00,5.386742702815718431e+00,4.929163309825481676e+00,1.174865434852860213e+00,1.558510995976556623e+00
4.243175856182052286e+00,2.440296342975286414e+00,4.740261431029388461e+00,4.965293841707289602e+00,1.243088134460750505e+00,1.512972662833745208e+00
4.568631761150625969e+00,2.246349590760265524e+00,5.164164925296095277e+00,4.595641997903389786e+00,1.242209716462120639e+00,1.364476408237534910e+00
4.487022731133247788e+00,2.372683723500586872e+00,4.699788078812053627e+00,4.617190526825125652e+00,9.700769721064003148e-01,1.248196581945923089e+00
4.241416461719715869e+00,2.113377107222478291e+00,5.693908820670083415e+00,4.572296780235499014e+00,1.133077509864759858e+00,1.391678484476696509e+00
4.134349477433815423e+00,1.948900038915462929e+00,5.222514298453449832e+00,5.002898882161622929e+00,1.082814722110534200e+00,1.166100654827397554e+00
4.562684871530490405e+00,2.492812483934500278e+00,4.689732441723523770e+00,4.667076807387146253e+00,8.188176626058349949e-01,1.415146584006229169e+00
4.494761715983893957e+00,2.385033439373216879e+00,4.937230568767509986e+00,4.868006933591717988e+00,1.044571943462910157e+00,1.873982188828489326e+00
5.024672843421276625e+00,2.017337823737194835e+00,5.391472428552063434e+00,4.417159445474712953e+00,7.671371657302568092e-01,1.643008866619164010e+00
4.485475471212132526e+00,2.009492490382783103e+00,5.232812825497433096e+00,4.571454735748302411e+00,1.262868299001238981e+00,2.468811808665103413e+00
4.398564203568597897e+00,1.904523020241168041e+00,5.119267107032037245e+00,4.480089674171018999e+00,1.353309226709866087e+00,1.568566068072924313e+00
4.806677833490063279e+00,2.128731197964320199e+00,4.668662844255831779e+00,4.673963918388157168e+00,1.922304245483365648e+00,1.764306358502113703e+00
4.712701177314119860e+00,1.896957124978865483e+00,4.946216454507097460e+00,4.366205248191460164e+00,2.064905697778940841e+00,1.279956515405346718e+00
4.361502381560971031e+00,1.858228332830450524e+00,5.051396041517927316e+00,4.419796930938380441e+00,5.980327763944419672e-01,1.711461206005572278e+00
4.789056756601107523e+00,2.225193496783470781e+00,5.034669616497813749e+00,5.033483980705854677e+00,1.053040383115880552e+00,1.862966110389797203e+00
4.693511775286651755e+00,1.948968872739584413e+00,5.108690630127576071e+00,4.877703824406257382e+00,6.331494336387624156e-01,1.633637003356963824e+00
4.803057420976405645e+00,2.211736518359016745e+00,5.227002136045092229e+00,4.540180943859514429e+00,1.767363600372941823e+00,1.612633327836991537e+00
4.218136250112104690e+00,1.453290176939169509e+00,4.476509760211487610e+00,4.354767356108772525e+00,1.347619008059403933e+00,1.529768051833918063e+00
3.975315305578063008e+00,2.684532074407858904e+00,4.867537010589170876e+00,4.811189769259087257e+00,6.987940780348270708e-01,1.522530938976799142e+00
4.409815239009499344e+00,1.889939147703797229e+00,4.853737279018963235e+00,4.570222714747571580e+00,1.621531436063955223e+00,1.363442011568917867e+00
4.290878817567557846e+00,1.795911729830674153e+00,5.593814761679055891e+00,4.916343134329657083e+00,1.212662064824473696e+00,1.520424110269841922e+00
4.182438321786980495e+00,1.946591326743520867e+00,4.586265045273895780e+00,4.164447468338463132e+00,1.331468194923705051e+00,1.745436256887506810e+00
4.454514073934817908e+00,2.403508012195851862e+00,4.943848627331340673e+00,4.649056439231141979e+00,1.605219653089805298e+00,1.224678595273478221e+00
4.115359682697899757e+00,2.064755492692442740e+00,4.960326108750176211e+00,4.456322927221297192e+00,1.135990710740911069e+00,1.535150674214824873e+00
4.814598505406331164e+00,1.855710481001804357e+00,4.974405332722585449e+00,4.988968688412566799e+00,1.198968974078420846e+00,8.897777112520288689e-01
4.621783436784419052e+00,2.784886203453504905e+00,5.360855711653442768e+00,5.022044338239940231e+00,1.142900412761721052e+00,1.664073029618282629e+00
4.320458409546899858e+00,2.413404335376751142e+00,4.983617934405957683e+00,4.951058976175285231e+00,1.076974421419740757e+00,1.676764070996944467e+00
4.189779498008590508e+00,1.657027363969303391e+00,5.099096453383448413e+00,4.462232886023260292e+00,1.217576736370761026e+00,1.723802564188444242e+00
3.972990998965587828e+00,2.345160576504333516e+00,5.154913886642460419e+00,4.846387831895936138e+00,1.383754948464549495e+00,1.715521934518909219e+00
4.331859502284874708e+00,2.625936841136928823e+00,4.858928687292799253e+00,5.124242117042842715e+00,1.469003331584516570e+00,1.817522179455860476e+00
4.055055608594971162e+00,2.830129740517227432e+00,5.083190886464235447e+00,5.409187943297370182e+00,1.236572249496372899e+00,2.039243596475063924e+00
4.410401684880332240e+00,1.300417158639692428e+00,5.413323163425493689e+00,4.998107915086627884e+00,7.729731811005198239e-01,1.998309129364416847e+00
4.441487420590373603e+00,2.363614492669502631e+00,5.001906956053604247e+00,5.108775121153851018e+00,1.293355082397983802e+00,1.694573501366245516e+00
4.017520519057625528e+00,1.733671975808580790e+00,4.789073313575014090e+00,5.151982078163815260e+00,1.488348311539885671e+00,1.706424913796340093e+00
4.352731728333541383e+00,2.105412996760025912e+00,5.179083786287697500e+00,5.297085729485711880e+00,1.545202526041022484e+00,1.654690318928889292e+00
3.979443607231287761e+00,2.376029831342437060e+00,5.174411798605317969e+00,5.285706619762348346e+00,1.453106521525876937e+00,1.660917091935598222e+00
4.343121651825956775e+00,2.258363289051819489e+00,5.208609527749877621e+00,5.076641944551915309e+00,1.201255519408117145e+00,1.327703213622887235e+00
4.440401918551033056e+00,2.278108897315431314e+00,4.648272353052231409e+00,4.478279871647848687e+00,1.186486022633129966e+00,1.442611919562329925e+00
4.439258577963773433e+00,2.969153779927706793e+00,5.154619823746255491e+00,4.475764411638566642e+00,1.528768140599595426e+00,1.587244663983476078e+00
4.784008901579138495e+00,2.258458208704331671e+00,4.752374483229750979e+00,5.334867116100145523e+00,1.378125830007117081e+00,1.629792195206243299e+00
4.301905928443540361e+00,2.344178021648115173e+00,5.484985322980383771e+00,4.820386634461963027e+00,1.390986442432569303e+00,1.584119878417166394e+00
4.543668159284162122e+00,2.298102405708352780e+00,4.785318478313598689e+00,5.100363385116292392e+00,1.142186892790280961e+00,1.285258962565270835e+00
4.588681653844042252e+00,2.386472222951222744e+00,5.341358182936240873e+00,5.180769793513483989e+00,1.218571334602629452e+00,1.618367161480000593e+00
3.890017281735787424e+00,2.275512796274884231e+00,5.002315699102600099e+00,5.453476767886540344e+00,1.385231647244243858e+00,1.916301001169012919e+00
4.585915775275346995e+00,2.349280798604208353e+00,4.957428104608436747e+00,4.400891523962739527e+00,1.423560656657421486e+00,1.128357185676883701e+00
4.560450081311000048e+00,2.398223621743701184e+00,4.686216481551811697e+00,4.559378133853597248e+00,6.755544275872064075e-01,1.541050326245518853e+00
4.749534302848280376e+00,2.534820201387126382e+00,4.589153998518783695e+00,4.473553952535731071e+00,1.279358820262981977e+00,1.778176790077905967e+00
4.505715963057844498e+00,2.555269595961601414e+00,4.592056115333622124e+00,4.622479859295487437e+00,1.520846612271109066e+00,1.884149634866143064e+00
4.193624351227867919e+00,2.224939830836627497e+00,5.014284082548247312e+00,4.782878452667928215e+00,1.119624625016234720e+00,1.221356399094062573e+00
4.495493977437632793e+00,2.341132186559983452e+00,5.517100702068410634e+00,4.386164219881731441e+00,1.619151501800623283e+00,1.255722968750875745e+00
4.460142231142066649e+00,1.647733755661378474e+00,4.737605556194003142e+00,4.257671014077648586e+00,1.979184131545329128e+00,1.538838571378970954e+00
4.266055906275481036e+00,2.128585514617900021e+00,5.014435357705411711e+00,4.578156250627142043e+00,1.638626329258021430e+00,1.398007601824245771e+00
3.965154285321391914e+00,2.289207389654239755e+00,4.520830518443599289e+00,4.147407008038013210e+00,9.582576626208163528e-01,1.392262434630373358e+00
4.569655949617627222e+00,2.122731271635102779e+00,4.758011715020442622e+00,4.065065316578373888e+00,1.765355667838002240e+00,1.728219897348082235e+00
4.259589622117521124e+00,1.891686637483216638e+00,4.940501685335361159e+00,4.611411882527638006e+00,1.526162969023751259e+00,1.474456861148556230e+00
4.379465527902381083e+00,2.236450978632394282e+00,5.416819989727146734e+00,4.743349595310227151e+00,1.461827474330083421e+00,1.725627812155264618e+00
4.972974469833913780e+00,2.456680813351728609e+00,4.727069166440275083e+00,4.308157452114504515e+00,1.491856700293349380e+00,1.648814547478272052e+00
4.252254481156770183e+00,2.513560908614632439e+00,4.365608448977152278e+00,4.785651869304015982e+00,1.404510489755685043e+00,1.835289070607426964e+00
4.620500665339309698e+00,2.193123239906381361e+00,5.246728038206213363e+00,4.570267412679629437e+00,8.867282610466281634e-01,1.743233047169680638e+00
3.866455097136852981e+00,2.480408919106647403e+00,4.393119259331474069e+00,5.136176864598158254e+00,1.459217073946049270e+00,1.687222510296264577e+00
4.527294423575679794e+00,2.480714758561141764e+00,4.945537427411871079e+00,4.475413386805525917e+00,1.293487149594773955e+00,1.653640594797257002e+00
4.764947933666658919e+00,1.801686311246165850e+00,4.903377199380130058e+00,4.695166976159166339e+00,1.185503663994428525e+00,1.851430524973684433e+00
4.870501365040270869e+00,2.041839624972512812e+00,5.119557981131744206e+00,4.899832097515457008e+00,1.107801914832151402e+00,1.735790124652881516e+00
4.769840196972613633e+00,1.614791041798081750e+00,5.127402358530889437e+00,4.028763466903904522e+00,1.359263147026797736e+00,1.780025022658753509e+00
4.614229323399862359e+00,2.035791358516207961e+00,4.384600714154927026e+00,4.527424401572811341e+00,1.560963729745520112e+00,1.966978117830578077e+00
4.483166998956349403e+00,1.964188426317081682e+00,4.549394366167126336e+00,4.555531231812441462e+00,1.545585273581272734e+00,1.551427445417190576e+00
3.926540373936982853e+00,2.523116574889440411e+00,4.905574263829685755e+00,4.441339338444114659e+00,1.118244409939370021e+00,1.772464641456681589e+00
4.166672077649050010e+00,2.502392594321330321e+00,4.537870135015015904e+00,4.523435314580795286e+00,1.265794582584464534e+00,1.133188652801542906e+00
4.648491379182361882e+00,2.924861476856067455e+00,4.922291291190899365e+00,4.766916839771471182e+00,1.580871899854506824e+00,1.319833724470065750e+00
3.939415504942061830e+00,2.571596087895431371e+00,4.806809471536551470e+00,4.459743841745189563e+00,1.322559168133173868e+00,1.588317824473249651e+00
3.984673461878309286e+00,1.904070245476880086e+00,4.816556836335976755e+00,4.526189602644346444e+00,1.465413844562864831e+00,1.633075560987969688e+00
4.050390774434511343e+00,2.365103776556411574e+00,5.472156989551924866e+00,3.895156776177357116e+00,1.345778313630845213e+00,1.396985882496589726e+00
4.900043412165148382e+00,2.285777776324685817e+00,4.767380779115911515e+00,4.122298472244390055e+00,9.554063348814226808e-01,1.402238032992366712e+00
4.507378683598467717e+00,1.984955298836883486e+00,5.298347763198821170e+00,4.536442931361345465e+00,1.154477089850137084e+00,1.763326869296127919e+00
4.677552075698942602e+00,2.159759377350006559e+00,5.073524446855150138e+00,4.527339484490520150e+00,1.491800452323052806e+00,2.143923880584648778e+00
4.648848793520348188e+00,1.392074208393031753e+00,5.109864491013236254e+00,5.045185705667845966e+00,9.683043677107779912e-01,1.749712726050560052e+00
4.829409066646913828e+00,2.309149591707862381e+00,4.788963741429644649e+00,5.029052929417034967e+00,1.247120926990977097e+00,1.910664541532780536e+00
4.400209877200721209e+00,2.276715537929538957e+00,4.972325039809327052e+00,4.568155246042237216e+00,1.408351864824823885e+00,1.831881319844000044e+00
4.668000010830288815e+00,1.811484954895434374e+00,5.031605724726366802e+00,5.108510523263406711e+00,1.871036809741128515e+00,1.730802737068870112e+00
5.165767577570615998e+00,2.255729574646625935e+00,4.716576623714816563e+00,4.722410442707320577e+00,1.491413541743339399e+00,1.795756275466230401e+00
4.955050069672442881e+00,2.416402333700781391e+00,4.831280573332490391e+00,4.602284351623992187e+00,2.399512252375486376e+00,1.985850851156492958e+00
4.443196836074264411e+00,2.509565577364360589e+00,5.304263364013925397e+00,4.116402704166973514e+00,1.363211214830052809e+00,1.021453212822899914e+00
4.254404240876460186e+00,2.127313855207619397e+00,4.665563354565372300e+00,4.305229767150770215e+00,1.187294539548007011e+00,1.228308493697967130e+00
4.348903510860167465e+00,2.145906351877497009e+00,4.995751039455311293e+00,4.489606142889726925e+00,1.651870661132184059e+00,1.448068591032935837e+00
4.227047747749269391e+00,1.888244799748522995e+00,4.492671063958168176e+00,5.365284358706572831e+00,1.567534306446597636e+00,1.690135858133793301e+00
4.786009172452455829e+00,2.486988899639539063e+00,5.134441056662764957e+00,4.773062847430205480e+00,1.886710989149531059e+00,2.015435690190057638e+00
4.434715871962024991e+00,2.127224099471173968e+00,5.088362016473531924e+00,4.949553946730739007e+00,2.074954024663681285e+00,1.246295132981718901e+00
4.221800056250402555e+00,2.587881869706312621e+00,5.245987882081624143e+00,4.409129321937006907e+00,1.541614727542028884e+00,1.845057785572224329e+00
4.427695626315255595e+00,1.768913391362175958e+00,4.436408367730609648e+00,5.006820181461021591e+00,1.468824050903831058e+00,1.114469178011319617e+00
4.506521617749279507e+00,2.245550008486467242e+00,5.380193038180370202e+00,4.313277945044892370e+00,1.400386288626116471e+00,1.528127341573022990e+00
4.303977921826350972e+00,2.350413155286394495e+00,4.939931964428723177e+00,4.482044182355853223e+00,2.306393213492168748e+00,1.692914543495008806e+00
4.399910188166017200e+00,2.805858644534620971e+00,5.396066820204719505e+00,4.744586029353794032e+00,2.072597714385087553e+00,1.312671155022338443e+00
4.884034681824484636e+00,2.001353604618107962e+00,4.978561353595540417e+00,4.440328970347978021e+00,8.622019682454890033e-01,1.429398901125193522e+00
4.142671594942140878e+00,2.628012265214160870e+00,5.060346582975193463e+00,4.200079850882134203e+00,1.506141647452106103e+00,1.720749001549741308e+00
4.632237861774863852e+00,2.245487248137381098e+00,4.924131124511985647e+00,4.731962930007083123e+00,1.403530629980909383e+00,1.504135923337548864e+00
3.927128128219378844e+00,2.733803545818869196e+00,5.469972403610795730e+00,4.311637656224979409e+00,1.574180241202706831e+00,1.902552553545397318e+00
4.812090070701132483e+00,2.494912005100647256e+00,4.714724635590020974e+00,4.541978232855508502e+00,2.047891263779688664e+00,1.488336855615353782e+00
4.618725152677837897e+00,2.646425886652851389e+00,4.946975102216469189e+00,4.334656279819461666e+00,1.779766930453040130e+00,1.734371234466948630e+00
4.736187061843691204e+00,2.413936918722581648e+00,5.121500702978261543e+00,4.396194130788863674e+00,1.950529055334527140e+00,1.707822910562801555e+00
4.342696900471918475e+00,2.068637043123965125e+00,4.867820519119507416e+00,4.773450737085948248e+00,1.732932367018933162e+00,1.474196122272572573e+00
4.550729790742275682e+00,2.094692575347170127e+00,5.066010698247314537e+00,4.782906674833549587e+00,1.694603253453238922e+00,1.706539205664326264e+00
4.510198144547532983e+00,2.023224885961175445e+00,4.740972524509389885e+00,4.500374740519488270e+00,1.517819464965304510e+00,1.623052077042790753e+00
4.514551888284838554e+00,2.958590059153941354e+00,4.907652193455179557e+00,4.464047952452135704e+00,1.847557825976462897e+00,1.058446989429659979e+00
4.086186121731468113e+00,2.136273793448277392e+00,4.804369606276735816e+00,4.866443222141472624e+00,2.032836269315554834e+00,1.882567720898953523e+00
3.944914716040175406e+00,1.776130543700288111e+00,5.191325294474152585e+00,4.714725167477367584e+00,2.311989869914075957e+00,1.792053361734591510e+00
4.117513603239569164e+00,2.469727269901094591e+00,4.882628241160715810e+00,4.872325312377964401e+00,1.467953511780875964e+00,1.799028626217721527e+00
4.103043632370037663e+00,2.570840881123297450e+00,5.118384650742074271e+00,4.744283471843098177e+00,1.356851684590747231e+00,1.407897455266705178e+00
4.406202578425549632e+00,2.434927561621098580e+00,5.608022505771654842e+00,4.595431116386196280e+00,1.898867555554872411e+00,1.629247806500779161e+00
4.562786208936532084e+00,2.679621607812309847e+00,5.335603567196876895e+00,4.781249040588029686e+00,2.223519381363899594e+00,1.879112594127883673e+00
4.716201355851072030e+00,1.790870119450536979e+00,4.924478455012322620e+00,4.629014561299653607e+00,2.080997247525508520e+00,1.663817535019706195e+00
4.492179098325822295e+00,2.218531796528019129e+00,5.244039851046783163e+00,4.747725923002111159e+00,1.463036173270669815e+00,1.822084712082258973e+00
4.720215248646346673e+00,2.147859590778267602e+00,4.979044224235940952e+00,5.087491043186282091e+00,1.681215497656783242e+00,1.994812345659661812e+00
4.115420991703016007e+00,1.752808174898303983e+00,4.726900851103092549e+00,4.894609906557068513e+00,1.661363952572292524e+00,1.691908661468130015e+00
4.645549849501259487e+00,2.434907225605708714e+00,5.044118869624708346e+00,5.236231630936881487e+00,1.842983887561638889e+00,1.464182383501549944e+00
4.176891285794571473e+00,2.531985363846059656e+00,4.964110045585772291e+00,4.898937221651972429e+00,1.904020756006292947e+00,1.953568327363782720e+00
4.138169725088192585e+00,2.179175322278452231e+00,5.218428583091478501e+00,5.208075226312606887e+00,1.448175022725608496e+00,1.865263407965162212e+00
4.522799184965418107e+00,2.193599719960436900e+00,4.853099779223271071e+00,4.058818031438665486e+00,2.324195989459136857e+00,1.309460746402862918e+00
4.529521356472399951e+00,2.567072620379907022e+00,5.552842768106271087e+00,4.758915460891731009e+00,1.061497387227840150e+00,1.527162164122510157e+00
4.682947863872425565e+00,2.901624232175235019e+00,5.527516714563351918e+00,4.538487317696850987e+00,1.547198876479019880e+00,9.697923945675913648e-01
4.786831971631505311e+00,1.772502774668551551e+00,4.843500484799954542e+00,4.842652267347531847e+00,1.548251100544864256e+00,1.540553857622817269e+00
4.384050885322894331e+00,2.778773160686587307e+00,5.238169328210351416e+00,4.661340100653298180e+00,1.585004025469544109e+00,1.636210084419753796e+00
4.620554827431608835e+00,1.758854780174150534e+00,5.228616048786371096e+00,4.485239467705620875e+00,1.618125730599776935e+00,2.173606848877100539e+00
4.153047379286803675e+00,1.592440757345484847e+00,5.038276915095824648e+00,4.759704967952437471e+00,1.951520066502022255e+00,1.200733771669428185e+00
4.496083449171400126e+00,2.237500420962786674e+00,4.773049860652886167e+00,3.990810530720479310e+00,1.531193014333119384e+00,1.849149220429398222e+00
4.182476291501942001e+00,2.023017113862993543e+00,4.980355225121364526e+00,3.956170316229934869e+00,2.270064102912308979e+00,1.866340906617454110e+00
4.089829367094313994e+00,2.686852079263539306e+00,5.353834467073002479e+00,4.857148643804572785e+00,1.731360114363035496e+00,1.401502708600496527e+00
4.723040494631509212e+00,2.747944371930816754e+00,5.148309424229329245e+00,5.318853020303607515e+00,2.298889897013674855e+00,1.460630325181088596e+00
4.101377078535662690e+00,2.121186948230107117e+00,5.109957192733810771e+00,4.646246580133159831e+00,1.408006857488263153e+00,1.256273553971607004e+00
4.815938478355593411e+00,2.332284015633840024e+00,5.257916990708377369e+00,4.670967169810644748e+00,2.053054037722811920e+00,1.472993927800432035e+00
4.285469590415622143e+00,1.952802740043284579e+00,4.613207416997894050e+00,4.723592694845100581e+00,2.161040958842996407e+00,1.604461427419840991e+00
4.221900832290438998e+00,2.186567499223416533e+00,5.626688814579562603e+00,4.461001784875833209e+00,1.796992400901831433e+00,2.012941702551430456e+00
3.915918572633575234e+00,2.594705991451242255e+00,5.046040490962735880e+00,4.290524762752046861e+00,1.426098554259237705e+00,1.428332202951945629e+00
4.563479912801094329e+00,2.615251504018198947e+00,4.789768676344492881e+00,4.796654780341166990e+00,1.106966029579210087e+00,1.493570732415584912e+00
3.974592100844367870e+00,2.185216866642927247e+00,5.154366869314158883e+00,4.919821330726279029e+00,1.561037923955847395e+00,1.647983846203341374e+00
4.152562197130188260e+00,2.458771249719189367e+00,5.484562770709815460e+00,4.763228914207513931e+00,1.915813321119345991e+00,1.623282594032011916e+00
4.543442109430952947e+00,2.147131384267992438e+00,5.113663824222088650e+00,4.502527864859307449e+00,1.834614128703699887e+00,1.879063321441172940e+00
