4.522430565172053107e+00,3.739543800426591069e+00,1.761198617278699752e+00,4.787301383262448695e+00,1.074686674756994753e+00
4.494694542853560293e+00,4.671618326599764615e+00,1.897526393108891707e+00,5.171505055373032178e+00,8.602982370066403206e-01
5.350965410990848881e+00,3.599278354566278981e+00,1.999774730825635061e+00,4.472762697695579881e+00,3.758492104208003282e-01
5.589455446101347924e+00,4.561094486546837246e+00,1.628419626513331497e+00,5.684273696348253857e+00,8.858873377082903122e-01
5.513646468172871629e+00,4.153508345248466682e+00,1.807920267577731055e+00,4.320836440607657813e+00,9.358772738440136463e-01
4.845369508011302173e+00,3.661170933658130622e+00,1.463197525303471469e+00,4.460683239998258998e+00,6.531617475018426378e-01
4.659062892889231478e+00,3.266661474947718968e+00,9.508073759358911525e-01,5.319541732337219386e+00,1.562870653106776864e+00
4.902731989657614697e+00,4.296374237489923864e+00,1.460311390663220132e+00,4.529541608749796389e+00,1.333907833528288345e+00
4.998494008869578842e+00,3.753382510216459522e+00,1.747118636695647043e+00,4.436710626193859142e+00,1.418241495906660710e+00
5.245631484021107127e+00,3.873870899205317464e+00,1.140282572222317325e+00,5.159390513105788223e+00,9.662334513468993080e-01
4.807810681478128068e+00,3.704891258220966765e+00,1.618687209763668422e+00,4.068150602676244176e+00,1.394981030543430256e+00
4.524177351540505931e+00,4.017171332659365213e+00,1.524547724723986697e+00,4.836709017225776286e+00,1.040847144327385454e+00
6.000093173465399055e+00,3.259717453758232963e+00,2.204479781560828133e+00,4.738302677370200833e+00,9.432607508032917476e-01
5.474597299230042680e+00,3.684394225394219458e+00,1.326582009211398905e+00,4.749472595921263363e+00,2.930646431321290990e-01
5.207638406892625582e+00,3.845182619862549611e+00,1.248092409287515636e+00,5.294656815126574934e+00,1.317578043605037941e+00
5.342739454830113921e+00,3.193882274618897288e+00,1.598083038687952762e+00,4.804336053853338839e+00,6.851567731692275176e-01
5.172520193810925093e+00,3.870853904144770929e+00,1.754607905824808523e+00,4.242412379617052309e+00,4.121169608962336750e-01
5.282924437534202156e+00,3.290327639774607071e+00,2.265462954713314936e+00,4.564746003400876440e+00,2.505301265258452759e-01
5.784499805312247389e+00,3.635472551885493342e+00,1.967520497456515249e+00,4.531636242639773826e+00,7.112903239585112170e-01
4.399553508935384549e+00,3.825324201707647198e+00,1.209218967199502170e+00,5.019825850099707054e+00,1.181882873745523810e+00
5.337431090516396637e+00,4.062291489970818681e+00,1.647436047359432942e+00,4.914661975147381234e+00,6.935426716572601347e-01
5.615762784123012885e+00,2.498134416373753552e+00,1.813729025551207519e+00,4.455130916330423574e+00,1.286123929806213262e+00
5.661602379806864427e+00,4.042237873679161986e+00,1.675820355690824881e+00,4.994233044967537616e+00,5.685681787671796883e-01
5.144629282414413751e+00,3.928775063941032819e+00,1.407479993911402438e+00,5.257155642552272745e+00,1.638777689480394706e+00
4.197195048571409792e+00,3.913073856767290692e+00,1.254503856883677937e+00,4.511389221463881327e+00,1.159840604779259099e+00
5.404264596766847006e+00,3.174002939406098012e+00,1.636992613268082764e+00,4.999513556417285010e+00,5.750597425007626384e-01
5.150223111737836312e+00,3.804960713167182984e+00,1.548544073694582357e+00,5.307374197325225751e+00,9.635608651528804192e-01
4.734652370911464736e+00,3.799337178964095507e+00,2.019570852720057541e+00,4.677172358531127117e+00,1.017192664494668941e+00
4.290873618774326381e+00,4.153803519961707380e+00,1.983550722762823959e+00,5.135948533626282675e+00,1.299204005430673270e+00
5.916226783752357221e+00,3.820436566563812253e+00,2.015688299830482144e+00,5.080459445798677365e+00,7.026054309482719917e-01
5.424747238822819284e+00,3.917371845970607502e+00,1.274133807012500563e+00,5.396727724232710521e+00,5.443997054795977064e-01
4.730000190703193219e+00,4.587320950920573459e+00,1.766554766849960378e+00,4.663649014963637818e+00,5.670373193796856004e-01
6.293503966767259428e+00,4.185900557285188839e+00,1.262712050480896186e+00,4.767228730324138297e+00,6.686681323616868733e-01
4.921238554505201535e+00,3.117611528644069985e+00,1.281533278249557650e+00,3.943969675863942648e+00,5.597547317354369945e-01
5.415359739838324415e+00,4.253882933345655815e+00,1.932213412423392285e+00,5.173368944406078640e+00,1.135379800403421680e+00
4.895506635935971573e+00,3.769217708926443589e+00,1.666697060252981366e+00,5.214093411503605502e+00,4.473116888525599522e-01
5.237316958914651543e+00,4.003062238771714298e+00,2.017962438325213714e+00,5.219063148642094419e+00,8.194158393793982142e-02
5.571224359782061875e+00,4.144220249667426970e+00,1.865932607293758094e+00,4.372887042826778980e+00,1.127014718560781947e+00
4.786471079846297272e+00,3.529315785486406565e+00,1.691320116760049341e+00,4.320766757986045370e+00,3.550403521260570017e-02
6.048669971452889982e+00,3.250774441463907927e+00,1.730869649903377105e+00,4.800346257864200439e+00,1.237924697132065210e+00
4.230204570046600665e+00,4.134034979793273834e+00,4.361817951143853733e-01,4.836109806353148244e+00,9.798098449032517365e-01
4.990907735208467422e+00,3.562612171632888458e+00,8.798762481450146389e-01,5.105331734183897296e+00,8.514942752928086334e-01
4.842110665449625984e+00,3.924119935405028237e+00,1.726456038614573307e+00,4.878484179030794898e+00,1.101807101235945385e+00
5.415596779244649994e+00,3.525230545583164510e+00,1.811348479663447364e+00,4.111780620126246788e+00,1.221615040143304576e+00
5.218099442016841394e+00,2.776928698173826593e+00,1.398758880696025608e+00,4.637480960401620500e+00,9.140842784135428944e-01
5.350667925959900373e+00,3.297704908802386647e+00,1.507307735621242761e+00,4.163594249484331655e+00,8.446894420648971558e-01
5.163072315975143489e+00,3.845112941946841278e+00,1.567004080421861678e+00,4.718771259688579356e+00,7.922566227265850358e-01
5.191388825127663864e+00,4.084146724192875055e+00,1.673285598295754406e+00,5.155272785333479213e+00,9.357773477691319064e-01
4.788151719520872263e+00,3.598331999782305335e+00,2.119196522879704059e+00,4.842536213503494835e+00,1.401221126524279104e+00
4.298758966692268757e+00,4.173455926557933182e+00,1.182119499429320042e+00,4.566741979929382467e+00,-1.074594046534501635e-01
4.423854220725392139e+00,4.216713947390722694e+00,2.276006840587422531e+00,4.892414126642473882e+00,3.644095947249048617e-01
5.076505362136974675e+00,3.396424775530416440e+00,1.602046199356487399e+00,3.968410743302117627e+00,8.841338706969019690e-01
4.841451039891220276e+00,4.173622780529683496e+00,1.901972503133450232e+00,4.435553384176843750e+00,5.015789025956746139e-01
4.969874412884476733e+00,3.028169879142320386e+00,7.139396456053113127e-01,5.463018277050863070e+00,1.076845588683814858e+00
4.935053015990134462e+00,3.853264626240316293e+00,1.672923240548410462e+00,5.066579576307127297e+00,3.810742553795090082e-01
4.631179686432805198e+00,4.666239058996334954e+00,1.953433596495588676e+00,4.168038440262690436e+00,1.185300533840335735e+00
3.945237267125719871e+00,3.819942800114676018e+00,2.636101485265890165e+00,4.749196251290030979e+00,5.078297916225154029e-01
4.986771772616710230e+00,3.835149499097150638e+00,2.140563967856786931e+00,4.235508422726870670e+00,1.208499032372265081e+00
4.588699020834681619e+00,3.783984091297241559e+00,1.320401968841295126e+00,4.672449847681506618e+00,6.061646130683151501e-01
4.596955467143613916e+00,4.343976148302668427e+00,2.126704202174512837e+00,3.922145566114292325e+00,7.579047382083665685e-01
5.087007218503455164e+00,4.087465383990594781e+00,1.001209182318153701e+00,4.631120915072686195e+00,9.023667017333081297e-02
4.537414176634884555e+00,4.140005959502434330e+00,1.261848947711146307e+00,5.207161299733995996e+00,9.641052623406827227e-01
4.968720230750574451e+00,3.713148412817186550e+00,2.218352669983153280e+00,4.568048041324417774e+00,1.006793198311575654e+00
5.136179347792444005e+00,3.981805050537360557e+00,1.663183706360033431e+00,5.169932275701696334e+00,7.495567893406847038e-01
5.011557218706953698e+00,4.173014898042693765e+00,1.182568593768428933e+00,4.509127891216825113e+00,5.216920491535614879e-01
5.664856328404757946e+00,4.158083692100299267e+00,1.799880341726606048e+00,5.536299568897394607e+00,8.363990076975582610e-01
5.214461605836474334e+00,4.411442412791604539e+00,1.748733174233847221e+00,4.755362465567512409e+00,1.473505126841790691e+00
4.856678097237909775e+00,4.183322419334569275e+00,1.608933108405609769e+00,4.689176094868663824e+00,1.275330080094633223e+00
5.133038721243895708e+00,3.971445533757764323e+00,1.637072818451452250e+00,4.490797108094885637e+00,8.826298512125776430e-01
4.940083903731024684e+00,4.027029564552206509e+00,1.871958333579565092e+00,5.168424554445629759e+00,8.319045666755879864e-01
4.347906711869941709e+00,2.518577517737646154e+00,1.463097130182550609e+00,4.788984322654859405e+00,1.076620640710900245e+00
4.579032333777359298e+00,3.798162363440577671e+00,1.543071839805330470e+00,4.760440519188828823e+00,1.406365098613099551e+00
5.124935660333465925e+00,3.980193668221887027e+00,1.442438907642884294e+00,4.155082428146684492e+00,1.300874689052373911e+00
4.831431063775764478e+00,4.163810387673857250e+00,1.391050749194194136e+00,5.660378261532128086e+00,9.001805749517071131e-01
5.514208133236875753e+00,3.432671047348829774e+00,2.159306352201492807e+00,4.395210482997513601e+00,1.072036995211755217e+00
3.989037247782849516e+00,3.228246398310215870e+00,1.498814644259013784e+00,4.252854937418498515e+00,1.289039159182168603e+00
4.555789273697493869e+00,4.486765773507520372e+00,1.481107589939405056e+00,4.180545223639334118e+00,1.260385785617495147e+00
5.141546938343869222e+00,4.142408209918014173e+00,8.191740849354814946e-01,4.402624864418330120e+00,1.871286772335661208e+00
4.868253680541324790e+00,3.745759593565960444e+00,1.408772983642088361e+00,4.968314573393135092e+00,-1.525317426290557776e-01
4.393499275741640453e+00,3.774640111825968702e+00,1.914353314491947788e+00,4.295697930993279456e+00,6.638708180895587230e-01
4.962117317463467181e+00,4.137352925359427225e+00,1.774333011861816578e+00,4.997413069877676861e+00,1.402477092421351212e+00
4.400783688717856634e+00,4.041909565061050813e+00,1.777512134890820272e+00,4.857530691308007853e+00,1.256035702663187648e+00
4.707851010756568755e+00,3.832866842966999865e+00,1.833342283969917386e+00,4.892275806000937699e+00,1.076950697702788506e+00
4.566953881505323665e+00,3.315978622903021034e+00,1.743920591564739997e+00,4.499364346409061355e+00,8.521448107962277252e-01
5.072587421286089970e+00,4.187659364990907740e+00,1.224815296812159282e+00,4.440183366251840624e+00,1.390957210363220398e+00
4.591506717096652146e+00,3.802294542993738702e+00,1.871269601823190021e+00,4.932074100725128751e+00,1.173837399531609815e+00
4.387846879931236010e+00,4.124432456187916429e+00,1.848695373486032967e+00,4.687263397396795206e+00,8.422897596165523915e-01
5.460051973524408631e+00,4.571020476401769450e+00,1.680434398894167902e+00,4.130743708084944288e+00,1.591684197186561178e+00
4.775098738062037995e+00,4.452645838996410532e+00,1.977398638163762934e+00,4.585918475088546664e+00,1.212891825168350035e+00
4.963849336054600769e+00,3.356832643947654127e+00,1.599527430656860316e+00,4.052974816705278371e+00,9.164033794037143021e-01
4.405283726759666507e+00,4.158125369776722202e+00,2.130443169931016012e+00,4.582691757766730767e+00,1.303125683410185198e+00
4.165610316790717249e+00,3.324808743897880614e+00,1.984474535953825614e+00,4.857538974766045570e+00,8.169920225374007750e-01
4.654644935979455944e+00,4.670095278571739783e+00,1.511197268975214447e+00,4.583991262019396551e+00,1.676072853270351715e+00
4.778705184086765811e+00,4.493942023746405390e+00,2.619830510522675571e+00,5.025478236056827086e+00,7.715117385407208594e-01
4.572647877282689954e+00,3.615744093215398802e+00,1.495247474979095603e+00,4.848515094356277366e+00,1.384809879603072336e+00
5.002621667307223241e+00,3.059565313333965531e+00,1.735053711646647123e+00,3.871730791073384026e+00,8.294495538582946637e-01
5.019727671373058975e+00,3.973773344042904831e+00,2.251445775805075655e+00,4.578446890660324620e+00,1.025005369163103808e+00
5.010594341322009981e+00,3.585936864431344517e+00,1.812659392731601704e+00,4.478723191852774121e+00,9.506895888191767563e-01
4.762883948573167103e+00,3.874762317854796745e+00,1.473135513400486873e+00,4.623440152339209241e+00,1.322094724140224109e+00
4.327480763936353725e+00,3.132080374960410030e+00,1.868771143509843968e+00,4.577116604420040424e+00,1.071061652560126864e+00
4.564146293710614088e+00,4.476527949218445102e+00,1.718294499342347237e+00,5.209974471377216254e+00,1.027618697013926941e+00
4.201794601458174405e+00,4.215251915052673048e+00,1.277845121504671999e+00,4.084026265359296914e+00,1.200228440534249152e+00
4.275231048406961776e+00,4.096546376924145250e+00,1.415664457947368948e+00,4.420028760919771038e+00,9.920172098031103669e-01
4.797284446452982465e+00,3.488380993157781162e+00,2.486910913312771587e+00,4.503002914473313467e+00,1.116056582115089846e+00
4.705132037054579719e+00,3.808598075235919644e+00,1.761776370854557294e+00,4.599152662794071311e+00,1.376248143591817685e+00
4.231578870774844958e+00,3.500247523322926657e+00,1.746228275791810391e+00,4.477936262781888388e+00,5.988311086155752028e-01
4.800249667417000765e+00,4.357523953200942657e+00,1.430500184319531076e+00,4.219962866823641079e+00,1.622736482575146244e+00
5.459803168468550183e+00,4.439789337032039818e+00,1.695048150326925240e+00,4.675260654950668560e+00,9.310355342442927506e-01
4.056464612300935357e+00,4.600404218390207411e+00,1.698714071277782178e+00,5.071388571066342443e+00,1.895798732359835093e+00
4.627962924463988159e+00,4.195937774432900724e+00,1.929984847823750904e+00,4.934122940613656638e+00,1.281440258704639401e+00
4.329312675992443182e+00,3.727395295430175892e+00,2.435785324158674658e+00,4.022397642995939826e+00,7.724852909774937437e-01
4.234967695439880053e+00,3.193953412816495252e+00,1.341391373834134981e+00,4.883001297862334056e+00,1.079299207106180658e+00
4.652905414270406936e+00,4.599707600778906169e+00,1.515579517247805263e+00,4.728273038727120792e+00,1.236743599914461811e+00
4.881941372087028164e+00,4.029728904629181763e+00,2.462170663418049354e+00,4.714241597899344605e+00,1.662543987884871122e+00
4.233750477006783086e+00,4.302081210780494658e+00,1.708484337630996830e+00,4.672364762890251377e+00,1.454448631305373052e+00
4.631310499554615490e+00,3.728648509862358296e+00,2.924322889554565208e+00,5.340465279983382274e+00,1.842466270404605311e+00
4.664703772411768590e+00,3.892831896610148501e+00,1.562860778163638775e+00,4.197823652382104420e+00,1.575690123776318563e+00
4.694521969882007539e+00,4.782781010551323320e+00,1.304666231235517060e+00,4.654362708353354527e+00,1.390956769707822449e+00
4.634690548113221453e+00,4.303236592732417876e+00,1.403127187468323323e+00,3.896326367061517360e+00,1.267399231605209176e+00
4.865009396291183563e+00,4.433378009529948649e+00,1.922185418973193727e+00,4.198188170748945680e+00,1.191451201090348411e+00
4.800241672548064109e+00,4.041211375836907038e+00,1.323646172826098866e+00,4.672865227080325923e+00,1.029450334466794459e+00
5.273739686939636684e+00,4.518155042565392243e+00,2.142935663702945970e+00,5.049390263880851215e+00,1.716334137227040868e+00
4.955882158137531412e+00,4.251139825892671809e+00,1.813129515843032724e+00,3.924657882065081704e+00,1.036187499872521567e+00
4.468641093228632677e+00,3.707828271632526373e+00,2.206241936591151198e+00,4.377442882079699338e+00,1.148330354037778056e+00
4.318980514924959380e+00,3.719205047390232721e+00,1.588114684565030688e+00,4.141331420652713646e+00,1.198364485293407444e+00
4.384775800203671636e+00,3.656443694754953011e+00,1.791627213070112301e+00,4.568955976458783930e+00,8.496389540644835314e-01
4.908547119127798730e+00,4.320264249115137289e+00,2.161975389814027704e+00,4.596038135282646486e+00,8.072813521665906933e-01
4.195834936712122598e+00,4.331765506480582673e+00,2.177934501925550936e+00,4.744822050261943147e+00,1.443869319842087329e+00
3.822324951161968798e+00,3.982402399954182659e+00,1.127827786230723550e+00,4.883344141895378243e+00,1.362122458262845281e+00
3.993970199491434947e+00,4.027514855465308408e+00,1.033171452841304072e+00,4.555765440075748351e+00,1.109383347785913410e+00
4.168914647657541828e+00,4.196811495711973095e+00,1.507226686352974854e+00,4.332582363633255440e+00,1.392622445907181206e+00
4.415165633236192377e+00,3.758497871679836955e+00,2.072030660798080515e+00,4.386189373902675825e+00,1.710981241016797050e+00
4.674187966894534974e+00,4.169628383118268999e+00,1.841646617643344808e+00,4.121589876519498929e+00,1.276069940838413963e+00
3.990514057100088774e+00,4.617835828473074500e+00,1.975490206716472796e+00,4.668370572343195413e+00,7.299929417281312283e-01
4.478836464980028964e+00,3.747259699654865717e+00,2.060887594638410647e+00,4.855180956011837523e+00,1.608681247091172217e+00
4.867867278733170266e+00,4.531886905122524567e+00,1.503919849359562910e+00,5.074703332932558375e+00,1.199606859049869190e+00
4.082352603595074569e+00,4.056371039373996901e+00,1.692939397572491345e+00,4.365456021901664485e+00,1.777200915215936039e+00
4.372550138956589727e+00,4.187135406345737998e+00,8.178959607220056549e-01,4.409390858532257873e+00,9.425167800297581389e-01
4.391368537297076102e+00,3.772216520584047661e+00,1.502091239777388676e+00,4.351102300383368870e+00,1.806373120639387597e+00
5.081347330941008877e+00,4.640269566650807143e+00,2.028178996206585705e+00,3.918392430040682051e+00,1.325160307979858398e+00
5.184329393137383946e+00,3.227408627404368957e+00,1.703444660924467557e+00,4.804499543300149611e+00,1.457044366720708028e+00
5.482188489151657684e+00,4.059415166670510722e+00,2.122736929681076745e+00,4.123362497036296759e+00,1.424307869943647997e+00
4.352634066580193029e+00,4.141254502296988882e+00,1.319205287221680845e+00,3.763080777599104643e+00,1.759698563777515101e+00
4.598490929407172523e+00,4.735239659981226978e+00,2.007257202088400305e+00,5.047238390358113946e+00,1.909768008950333273e+00
4.286010863064614540e+00,4.813253604502063965e+00,1.638076224762440081e+00,5.630858687377609861e+00,1.488699595091971473e+00
4.624410627654521377e+00,4.080484651916997052e+00,1.662693225280807319e+00,4.841304185515479475e+00,4.734112593682311410e-01
4.881384058708152729e+00,4.513234551377630410e+00,1.925938948126864059e+00,4.297270552481006867e+00,1.201790693228607543e+00
4.061199047802225515e+00,3.620415082310385557e+00,1.542984119975496116e+00,4.668031472983392938e+00,1.345071418655888529e+00
4.201741094427095646e+00,3.463000524252366041e+00,1.785217576913722182e+00,4.229644926070379896e+00,1.279350061507992020e+00
4.127302181218975186e+00,4.193965749354912731e+00,2.323861680663293683e+00,4.290037379659742633e+00,2.149164501382206716e+00
4.790354884307327588e+00,4.476080312895438063e+00,1.709251494303279939e+00,4.656265683762033980e+00,1.872381380424363639e+00
4.642187221548481624e+00,4.642725772676659091e+00,2.090288472647775286e+00,4.672464729164400588e+00,1.566451980949283618e+00
4.303250086177116351e+00,3.936732160479492038e+00,1.964305609455188062e+00,4.232556225174376685e+00,1.823790927767296566e+00
4.290585639936706386e+00,4.511241959806508994e+00,2.223397177200395980e+00,4.131902404361634140e+00,1.572177462650734991e+00
3.526419353480658714e+00,4.112579134807281100e+00,1.918074495456554729e+00,4.729090244099284135e+00,1.612677920227310935e+00
4.506768274692406706e+00,3.677678277280607588e+00,9.960235001290181911e-01,5.350948810869329719e+00,6.004282833313145940e-01
4.268665511663378709e+00,3.976297093807428240e+00,1.244089476779628445e+00,4.790665626017205803e+00,1.772835867867613269e+00
4.444809284268975702e+00,3.948885054344926537e+00,2.161660299249014372e+00,4.383088986391634023e+00,1.383343801400409134e+00
